,,,,,
Marca,Modelo,Año,País,Valor,Especificaciones
HONDA,HR-V,2023,MÉXICO,"15,360.00",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,CRV,2021,CANADÁ,"15,372.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2021,USA,"15,372.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2021,MÉXICO,"15,372.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2021,JAPÓN,"15,372.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2020,USA,"15,382.32","SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,HR-V,2023,MÉXICO,"15,390.00",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Ridgeline,2020,CANADÁ,"15,475.71","CABINAS: DOBLE || SERIE: RTL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2020,USA,"15,475.71","CABINAS: DOBLE || SERIE: RTL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Accord,2020,JAPÓN,"15,514.65","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2020,USA,"15,514.65","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Odyssey,2019,USA,"15,541.11",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Civic,2023,JAPÓN,"15,671.57","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,CANADÁ,"15,671.57","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,USA,"15,671.57","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Pilot,2021,USA,"15,723.64","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2021,REINO UNIDO,"15,725.00","SERIE: SPORT TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,CIVIC,2021,USA,"15,725.00",SERIE: SPORT TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2019,USA,"15,739.03",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,CRV,2023,CANADÁ,"15,759.60",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,JAPÓN,"15,759.60",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,USA,"15,759.60",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,MÉXICO,"15,759.60",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Odyssey,2020,USA,"15,804.70","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,CANADÁ,"15,866.42","SERIE: SI || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,JAPÓN,"15,866.42","SERIE: SI || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,USA,"15,866.42","SERIE: SI || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,REINO UNIDO,"15,870.00","SERIE: HATCHBACK EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,PASSPORT,2020,USA,"15,885.00","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,CRV,2022,CANADÁ,"15,897.26",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,MÉXICO,"15,897.26",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,JAPÓN,"15,897.26",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,USA,"15,897.26",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Ridgeline,2019,USA,"15,900.00","CABINAS: DOBLE || SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2019,CANADÁ,"15,900.00","CABINAS: DOBLE || SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Pilot,2019,USA,"16,003.23","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,HR-V,2022,MÉXICO,"16,032.50",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,CRV,2021,CANADÁ,"16,037.33",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,CRV,2021,MÉXICO,"16,037.33",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2021,JAPÓN,"16,037.33",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2021,USA,"16,037.33",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,PASSPORT,2021,USA,"16,123.50","SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
HONDA,Pilot,2019,USA,"16,137.51",SERIE: BLACK EDITION || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2020,USA,"16,151.44",SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2019,USA,"16,264.40",SERIE: ELITE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,PASSPORT,2020,USA,"16,285.05",SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,HR-V,2023,MÉXICO,"16,290.00",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,Accord,2022,USA,"16,392.20","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2022,USA,"16,450.50","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2022,CANADÁ,"16,450.50","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Pilot,2021,USA,"16,509.83",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2021,USA,"16,587.64",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2021,USA,"16,587.64",SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,HR-V,2023,MÉXICO,"16,590.00",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,CANADÁ,"16,642.21",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2022,MÉXICO,"16,642.21",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2022,JAPÓN,"16,642.21",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2022,USA,"16,642.21",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Civic,2023,USA,"16,729.33","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,CANADÁ,"16,729.33","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2023,JAPÓN,"16,729.33","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2023,USA,"16,737.00","SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2023,JAPÓN,"16,737.00","SERIE: LX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Odyssey,2019,USA,"16,744.00","SERIE: ELITE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Odyssey,2019,USA,"16,744.00","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,PASSPORT,2019,USA,"16,760.00","SERIE: ELITE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
HONDA,PASSPORT,2019,USA,"16,760.00","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
HONDA,Pilot,2019,USA,"16,795.84",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Accord,2022,USA,"16,814.60",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2020,USA,"16,814.72",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Civic,2019,REINO UNIDO,"16,857.86","SERIE: TYPE R || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,CIVIC,2019,JAPÓN,"16,857.86",SERIE: TYPE R || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,CANADÁ,"16,909.27",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,USA,"16,909.27",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,MÉXICO,"16,909.27",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2022,JAPÓN,"16,909.27",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Ridgeline,2019,CANADÁ,"17,032.00","CABINAS: DOBLE || SERIE: RTL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2019,USA,"17,032.00","CABINAS: DOBLE || SERIE: RTL || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Odyssey,2020,USA,"17,086.95",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2021,USA,"17,091.47","SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,PASSPORT,2020,USA,"17,108.55","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
HONDA,Accord,2021,JAPÓN,"17,238.50","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2021,USA,"17,238.50","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Civic,2022,REINO UNIDO,"17,297.50","SERIE: SPORT TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,CIVIC,2022,USA,"17,297.50",SERIE: SPORT TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,CANADÁ,"17,342.46",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,MÉXICO,"17,342.46",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,JAPÓN,"17,342.46",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,USA,"17,342.46",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Odyssey,2020,USA,"17,483.74",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,HR-V,2023,MÉXICO,"17,490.00",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,Odyssey,2021,USA,"17,560.78","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,CRV,2022,CANADÁ,"17,641.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,CRV,2022,MÉXICO,"17,641.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2022,JAPÓN,"17,641.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2022,USA,"17,641.06",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,PASSPORT,2021,USA,"17,650.00","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Pilot,2019,USA,"17,701.69","SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Pilot,2020,USA,"17,706.41",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,PASSPORT,2019,USA,"17,800.00",SERIE: TRAILSPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Ridgeline,2020,USA,"17,887.50","CABINAS: DOBLE || SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2020,CANADÁ,"17,887.50","CABINAS: DOBLE || SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2019,CANADÁ,"17,892.00","CABINAS: DOBLE || SERIE: RTL-E || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2019,USA,"17,892.00","CABINAS: DOBLE || SERIE: RTL-E || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Accord,2023,USA,"17,946.00","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Accord,2023,CANADÁ,"17,946.00","SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Pilot,2021,USA,"17,946.05",SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2020,USA,"18,003.63","SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,PASSPORT,2021,USA,"18,094.50",SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2020,USA,"18,154.70",SERIE: BLACK EDITION || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,CANADÁ,"18,155.13",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,MÉXICO,"18,155.13",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,JAPÓN,"18,155.13",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,USA,"18,155.13",SERIE: EX || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2020,USA,"18,297.45",SERIE: ELITE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,Pilot,2019,USA,"18,418.81",SERIE: TRAILSPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD ||
HONDA,CRV,2023,CANADÁ,"18,446.47",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,USA,"18,446.47",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,MÉXICO,"18,446.47",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,CRV,2023,JAPÓN,"18,446.47",SERIE: EX-L || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2019,USA,"18,494.30",SERIE: TOURING || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: 4WD ||
HONDA,Ridgeline,2019,CANADÁ,"18,540.00","CABINAS: DOBLE || SERIE: BLACK EDITION || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Ridgeline,2019,USA,"18,540.00","CABINAS: DOBLE || SERIE: BLACK EDITION || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.7 ||"
HONDA,Pilot,2021,USA,"18,683.02",SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||
HONDA,Pilot,2022,USA,"18,800.62","SERIE: SE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD ||"
HONDA,Odyssey,2020,USA,"18,837.00","SERIE: ELITE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
